Generator Name,DataTypeName,DatatypeID,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
Green Mountain 1,MaxCap,4,0,5.2,5.3,6,5,6.6,6.4,6,3.3,6.5,5.4,2.2,4.6
Green Mountain 1,MonthlyEnergy,5,0,2860.5,2634,3523.5,2600,4069,3803.5,3526,1165.5,3847.5,3044.5,180.5,2311.5
Green Mountain 1,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Green Mountain 1,DispatchCost,9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50
Green Mountain 1,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Green Mountain 1,DailyOpRange,11,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.2,0.4,0.4,0,0.3
Green Mountain 1,PLFAllocator,12,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Green Mountain 2,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Green Mountain 2,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Green Mountain 2,MinGen,3,0,3.1,3.1,3.8,2.9,4.4,4.2,3.8,1.3,4.3,3.3,0.2,2.5
Green Mountain 2,MaxCap,4,0,5.1,5.1,5.8,4.9,6.4,6.2,5.8,3.3,6.3,5.3,2.2,4.5
Green Mountain 2,MonthlyEnergy,5,0,2860.5,2634,3523.5,2600,4069,3803.5,3526,1165.5,3847.5,3044.5,180.5,2311.5
Green Mountain 2,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Green Mountain 2,DispatchCost,9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50
Green Mountain 2,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Green Mountain 2,DailyOpRange,11,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.1,0.4,0.4,0,0.3
Green Mountain 2,PLFAllocator,12,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Marys Lake,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Marys Lake,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Marys Lake,MinGen,3,0,3.8,3.9,4.7,3.6,5.4,5.2,4.7,1.5,5.3,4,0.3,3.1
Marys Lake,MaxCap,4,0,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4
Marys Lake,MonthlyEnergy,5,0,3520,3241,4336,3200,5007,4680,4339,1434,4734,3746,222,2845
Marys Lake,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Marys Lake,DispatchCost,9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50
Marys Lake,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Marys Lake,DailyOpRange,11,0,0.5,0.5,0.6,0.4,0.7,0.7,0.6,0.2,0.6,0.5,0,0.4
Marys Lake,PLFAllocator,12,0,1,1,1,1,1,1,1,1,1,1,1,1
Pole Hill,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pole Hill,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Pole Hill,MinGen,3,0,11.9,12.1,14.7,11.2,16.9,16.3,14.7,4.8,16.5,12.7,1,9.6
Pole Hill,MaxCap,4,0,34.8,35.8,39,15.8,35.8,35.8,35.8,17.9,24.2,17.9,19,35.8
Pole Hill,MonthlyEnergy,5,0,14750,13582,18169,13407,20981,19612,18181,6009,19839,15698,930,11920
Pole Hill,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Pole Hill,DispatchCost,9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50
Pole Hill,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Pole Hill,DailyOpRange,11,0,5.8,5.8,5.3,6,4.8,4.9,5.3,3.3,4.9,5.7,0.3,6.3
Pole Hill,PLFAllocator,12,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Williams Fork,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Williams Fork,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Williams Fork,MinGen,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Williams Fork,MaxCap,4,0,3,3,3,3,3,3,3,3,3,3,3,3
Williams Fork,MonthlyEnergy,5,0,1005,925,1237,913,1429,1336,1238,409,1351,1069,63,812
Williams Fork,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Williams Fork,DispatchCost,9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50
Williams Fork,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Williams Fork,DailyOpRange,11,0,3,3,3,3,3,3,3,3,3,3,3,3
Williams Fork,PLFAllocator,12,0,1,1,1,1,1,1,1,1,1,1,1,1
Alcova 1,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Alcova 1,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Alcova 1,MinGen,3,0,1.9,1.9,2.1,2.6,8.5,10.1,11.1,6.7,2.2,1.9,1.9,1.9
Alcova 1,MaxCap,4,0,3.2,8.4,19,6.3,19,19.5,16.3,15.8,9.5,5.8,4.2,3.7
Alcova 1,MonthlyEnergy,5,0,1616,1450,1929,2330,7877,9059,10330,6235,2016,1729,1550,1620
Alcova 1,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Alcova 1,DispatchCost,9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50
Alcova 1,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Alcova 1,DailyOpRange,11,0,0.1,0.1,0.2,0.3,1,1.2,1.4,0.8,0.3,0.2,0.1,0.1
Alcova 1,PLFAllocator,12,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Buffalo Bill 1,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Buffalo Bill 1,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Buffalo Bill 1,MinGen,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Buffalo Bill 1,MaxCap,4,0,0,0,0,4.4,7,7.4,7,7,6.7,3.3,0.7,1.1
Buffalo Bill 1,MonthlyEnergy,5,0,0,0,0,548,2722,4735,4523,4518,3442,695,197,302
Buffalo Bill 1,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Buffalo Bill 1,DispatchCost,9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50
Buffalo Bill 1,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Buffalo Bill 1,DailyOpRange,11,0,0,0,0,4.4,7,7.4,7,7,6.7,3.3,0.7,1.1
Buffalo Bill 1,PLFAllocator,12,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Buffalo Bill 2,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Buffalo Bill 2,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Buffalo Bill 2,MinGen,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Buffalo Bill 2,MaxCap,4,0,0,0,0,4.4,7,7.4,7,7,6.7,3.3,0.7,1.1
Buffalo Bill 2,MonthlyEnergy,5,0,0,0,0,548,2722,4735,4523,4518,3442,695,197,302
Buffalo Bill 2,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Buffalo Bill 2,DispatchCost,9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50
Buffalo Bill 2,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Buffalo Bill 2,DailyOpRange,11,0,0,0,0,4.4,7,7.4,7,7,6.7,3.3,0.7,1.1
Buffalo Bill 2,PLFAllocator,12,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Heart Mountain,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Heart Mountain,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Heart Mountain,MinGen,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Heart Mountain,MaxCap,4,0,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9
Heart Mountain,MonthlyEnergy,5,0,856,749,834,860,1976,3714,3915,4230,2510,1042,636,642
Heart Mountain,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Heart Mountain,DispatchCost,9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50
Heart Mountain,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Heart Mountain,DailyOpRange,11,0,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9
Heart Mountain,PLFAllocator,12,0,1,1,1,1,1,1,1,1,1,1,1,1
Shoshone 1,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Shoshone 1,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Shoshone 1,MinGen,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Shoshone 1,MaxCap,4,0,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3
Shoshone 1,MonthlyEnergy,5,0,1758,1430,1657,2226,2518,2714,2402,1939,1474,1387,1389,1770
Shoshone 1,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Shoshone 1,DispatchCost,9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50
Shoshone 1,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Shoshone 1,DailyOpRange,11,0,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3
Shoshone 1,PLFAllocator,12,0,1,1,1,1,1,1,1,1,1,1,1,1
Fremont Canyon 1,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Fremont Canyon 1,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Fremont Canyon 1,MinGen,3,0,7.2,6.4,6.7,9.4,10.2,11.4,9.8,7.9,6.3,6.3,6.3,7.2
Fremont Canyon 1,MaxCap,4,0,29.5,29.5,29.5,29.5,29.5,29.5,29.5,29.5,29.5,29.5,29.5,29.5
Fremont Canyon 1,MonthlyEnergy,5,0,6651.5,5407.5,6269,8422,9523,10267.5,9085,7336.5,5575,5246,5254.5,6696
Fremont Canyon 1,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Fremont Canyon 1,DispatchCost,9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50
Fremont Canyon 1,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Fremont Canyon 1,DailyOpRange,11,0,0.9,0.8,0.9,1.1,1.3,1.4,1.2,1,0.7,0.4,0.5,0.9
Fremont Canyon 1,PLFAllocator,12,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Fremont Canyon 2,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Fremont Canyon 2,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Fremont Canyon 2,MinGen,3,0,7.2,6.4,6.7,9.4,10.2,11.4,9.8,7.9,6.3,6.3,6.3,7.2
Fremont Canyon 2,MaxCap,4,0,29.5,29.5,29.5,29.5,29.5,29.5,29.5,29.5,29.5,29.5,29.5,29.5
Fremont Canyon 2,MonthlyEnergy,5,0,6651.5,5407.5,6269,8422,9523,10267.5,9085,7336.5,5575,5246,5254.5,6696
Fremont Canyon 2,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Fremont Canyon 2,DispatchCost,9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50
Fremont Canyon 2,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Fremont Canyon 2,DailyOpRange,11,0,0.9,0.8,0.9,1.1,1.3,1.4,1.2,1,0.7,0.4,0.5,0.9
Fremont Canyon 2,PLFAllocator,12,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Glendo 1,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Glendo 1,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Glendo 1,MinGen,3,0,2.9,2.6,2.7,3.8,4.1,4.6,3.9,3.2,2.6,2.6,2.6,2.9
Glendo 1,MaxCap,4,0,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5
Glendo 1,MonthlyEnergy,5,0,2674,2173.5,2520,3385.5,3828,4127.5,3652,2949,2241,2109,2112,2691.5
Glendo 1,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Glendo 1,DispatchCost,9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50
Glendo 1,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Glendo 1,DailyOpRange,11,0,0.3,0.3,0.3,0.5,0.5,0.6,0.5,0.4,0.3,0.1,0.2,0.4
Glendo 1,PLFAllocator,12,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Glendo 2,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Glendo 2,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Glendo 2,MinGen,3,0,2.9,2.6,2.7,3.8,4.1,4.6,3.9,3.2,2.6,2.6,2.6,2.9
Glendo 2,MaxCap,4,0,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5
Glendo 2,MonthlyEnergy,5,0,2674,2173.5,2520,3385.5,3828,4127.5,3652,2949,2241,2109,2112,2691.5
Glendo 2,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Glendo 2,DispatchCost,9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50
Glendo 2,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Glendo 2,DailyOpRange,11,0,0.3,0.3,0.3,0.5,0.5,0.6,0.5,0.4,0.3,0.1,0.2,0.4
Glendo 2,PLFAllocator,12,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Guernsey 1,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Guernsey 1,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Guernsey 1,MinGen,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Guernsey 1,MaxCap,4,0,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2
Guernsey 1,MonthlyEnergy,5,0,597.5,486,563,756.5,855.5,922.5,816,659,501,471.5,472,601.5
Guernsey 1,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Guernsey 1,DispatchCost,9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50
Guernsey 1,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Guernsey 1,DailyOpRange,11,0,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2
Guernsey 1,PLFAllocator,12,0,1,1,1,1,1,1,1,1,1,1,1,1
Kortes 1,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Kortes 1,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Kortes 1,MinGen,3,0,4.7,4.2,4.4,6.1,6.7,7.5,6.4,5.2,4.2,4.2,4.2,4.7
Kortes 1,MaxCap,4,0,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4
Kortes 1,MonthlyEnergy,5,0,4367.3,3550.3,4116,5529.7,6252.7,6741.3,5965,4817,3660.7,3444.7,3450,4396.7
Kortes 1,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Kortes 1,DispatchCost,9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50
Kortes 1,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Kortes 1,DailyOpRange,11,0,0.6,0.5,0.6,0.8,0.9,0.9,0.8,0.6,0.4,0.2,0.3,0.6
Kortes 1,PLFAllocator,12,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Kortes 2,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Kortes 2,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Kortes 2,MinGen,3,0,4.7,4.2,4.4,6.1,6.7,7.5,6.4,5.2,4.2,4.2,4.2,4.7
Kortes 2,MaxCap,4,0,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4
Kortes 2,MonthlyEnergy,5,0,4367.3,3550.3,4116,5529.7,6252.7,6741.3,5965,4817,3660.7,3444.7,3450,4396.7
Kortes 2,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Kortes 2,DispatchCost,9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50
Kortes 2,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Kortes 2,DailyOpRange,11,0,0.6,0.5,0.6,0.8,0.9,0.9,0.8,0.6,0.4,0.2,0.3,0.6
Kortes 2,PLFAllocator,12,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Kortes 3,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Kortes 3,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Kortes 3,MinGen,3,0,4.7,4.2,4.4,6.1,6.7,7.5,6.4,5.2,4.2,4.2,4.2,4.7
Kortes 3,MaxCap,4,0,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4
Kortes 3,MonthlyEnergy,5,0,4367.3,3550.3,4116,5529.7,6252.7,6741.3,5965,4817,3660.7,3444.7,3450,4396.7
Kortes 3,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Kortes 3,DispatchCost,9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50
Kortes 3,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Kortes 3,DailyOpRange,11,0,0.6,0.5,0.6,0.8,0.9,0.9,0.8,0.6,0.4,0.2,0.3,0.6
Kortes 3,PLFAllocator,12,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Seminoe 1,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Seminoe 1,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Seminoe 1,MinGen,3,0,4.5,4,4.2,5.8,6.4,7.1,6.1,4.9,4,4,4,4.5
Seminoe 1,MaxCap,4,0,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2
Seminoe 1,MonthlyEnergy,5,0,4141.3,3366.7,3903,5243.7,5929.3,6393,5656.7,4567.7,3471.3,3266.3,3271.3,4169.3
Seminoe 1,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Seminoe 1,DispatchCost,9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50
Seminoe 1,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Seminoe 1,DailyOpRange,11,0,0.5,0.5,0.5,0.7,0.8,0.9,0.8,0.6,0.4,0.2,0.3,0.6
Seminoe 1,PLFAllocator,12,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Seminoe 2,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Seminoe 2,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Seminoe 2,MinGen,3,0,4.5,4,4.2,5.8,6.4,7.1,6.1,4.9,4,4,4,4.5
Seminoe 2,MaxCap,4,0,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2
Seminoe 2,MonthlyEnergy,5,0,4141.3,3366.7,3903,5243.7,5929.3,6393,5656.7,4567.7,3471.3,3266.3,3271.3,4169.3
Seminoe 2,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Seminoe 2,DispatchCost,9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50
Seminoe 2,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Seminoe 2,DailyOpRange,11,0,0.5,0.5,0.5,0.7,0.8,0.9,0.8,0.6,0.4,0.2,0.3,0.6
Seminoe 2,PLFAllocator,12,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Tesla,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tesla,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Tesla,MinGen,3,0,4.1,4.2,5.1,3.9,5.9,5.7,5.1,1.7,5.7,4.4,0.4,3.3
Tesla,MaxCap,4,0,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5
Tesla,MonthlyEnergy,5,0,5114,4709,6300,4649,7275,6800,6304,2083,6879,5443,322,4133
Tesla,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Tesla,DispatchCost,9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50
Tesla,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Tesla,DailyOpRange,11,0,2.8,2.8,3.4,2.6,3.9,3.7,3.4,1.1,3.9,2.9,0,2.3
Tesla,PLFAllocator,12,0,1,1,1,1,1,1,1,1,1,1,1,1
Alcova 2,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Alcova 2,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Alcova 2,MinGen,3,0,1.9,1.9,2.1,2.6,8.5,10.1,11.1,6.7,2.2,1.9,1.9,1.9
Alcova 2,MaxCap,4,0,3.2,8.4,19,6.3,19,19.5,16.3,15.8,9.5,5.8,4.2,3.7
Alcova 2,MonthlyEnergy,5,0,1616,1450,1929,2330,7877,9059,10330,6235,2016,1729,1550,1620
Alcova 2,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Alcova 2,DispatchCost,9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50
Alcova 2,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Alcova 2,DailyOpRange,11,0,0.1,0.1,0.2,0.3,1,1.2,1.4,0.8,0.3,0.2,0.1,0.1
Alcova 2,PLFAllocator,12,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Buffalo Bill 3,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Buffalo Bill 3,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Buffalo Bill 3,MinGen,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Buffalo Bill 3,MaxCap,4,0,0,0,0,4.4,7,7.4,7,7,6.7,3.3,0.7,1.1
Buffalo Bill 3,MonthlyEnergy,5,0,0,0,0,548,2722,4735,4523,4518,3442,695,197,302
Buffalo Bill 3,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Buffalo Bill 3,DispatchCost,9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50
Buffalo Bill 3,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Buffalo Bill 3,DailyOpRange,11,0,0,0,0,4.4,7,7.4,7,7,6.7,3.3,0.7,1.1
Buffalo Bill 3,PLFAllocator,12,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Seminoe 3,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Seminoe 3,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Seminoe 3,MinGen,3,0,4.5,4,4.2,5.8,6.4,7.1,6.1,4.9,4,4,4,4.5
Seminoe 3,MaxCap,4,0,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2
Seminoe 3,MonthlyEnergy,5,0,4141.3,3366.7,3903,5243.7,5929.3,6393,5656.7,4567.7,3471.3,3266.3,3271.3,4169.3
Seminoe 3,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Seminoe 3,DispatchCost,9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50
Seminoe 3,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Seminoe 3,DailyOpRange,11,0,0.5,0.5,0.5,0.7,0.8,0.9,0.8,0.6,0.4,0.2,0.3,0.6
Seminoe 3,PLFAllocator,12,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Guernsey 2,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Guernsey 2,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Guernsey 2,MinGen,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Guernsey 2,MaxCap,4,0,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2
Guernsey 2,MonthlyEnergy,5,0,597.5,486,563,756.5,855.5,922.5,816,659,501,471.5,472,601.5
Guernsey 2,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Guernsey 2,DispatchCost,9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50
Guernsey 2,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Guernsey 2,DailyOpRange,11,0,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2
Guernsey 2,PLFAllocator,12,0,1,1,1,1,1,1,1,1,1,1,1,1
Flatiron 1,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Flatiron 1,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Flatiron 1,MinGen,3,0,6.9,7,8.5,6.5,9.8,9.5,8.5,2.7,9.6,7.3,0.6,5.6
Flatiron 1,MaxCap,4,0,47.8,48.9,24.5,23.9,43.9,47.2,45.6,45,45,45,7.8,47.2
Flatiron 1,MonthlyEnergy,5,0,8533.9,7857.9,10512.2,7757.1,12139.2,11346.9,10518.8,3395.3,11478.3,9082.6,537.9,6896.5
Flatiron 1,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Flatiron 1,DispatchCost,9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50
Flatiron 1,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Flatiron 1,DailyOpRange,11,0,4.6,4.7,5.6,4.3,6.5,6.3,5.6,1.9,6.3,4.9,0.1,3.7
Flatiron 1,PLFAllocator,12,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Flatiron 2,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Flatiron 2,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
